Date,Predicted,Lower_Bound,Upper_Bound,Trend,Daily_Seasonality,Weekly_Seasonality
2017-06-22 00:00:00,45.646869293058536,39.52598716245931,51.94396018335914,34.860983348609196,10.852514848049847,-0.06662890360050837
2017-06-22 00:05:00,45.255920424511864,38.79997008105376,50.956494526468184,34.870289719567516,10.449296356966169,-0.06366565202182004
2017-06-22 00:10:00,44.855617206832974,38.777462502285616,50.69974343056853,34.879596090525865,10.036680351329888,-0.06065923502278256
2017-06-22 00:15:00,44.44652943341552,38.27259263190082,50.25372281740863,34.888902461484186,9.615236728628544,-0.05760975669720909
2017-06-22 00:20:00,44.029268864555675,38.37207899115433,50.215417481058964,34.898208832442485,9.185577357322629,-0.054517325209438444
2017-06-22 00:25:00,43.60448723042599,37.604593607408276,49.62068545809775,34.907515203400834,8.748354079811481,-0.051382052786322574
2017-06-22 00:30:00,43.17287392669001,37.089339923972396,49.45272743155768,34.91682157435918,8.304256408022896,-0.04820405569206814
2017-06-22 00:35:00,42.73515342398522,36.62753608753562,48.74961656843437,34.9261279453175,7.854008932909642,-0.04498345424192619
2017-06-22 00:40:00,42.292082395799504,36.19814042581501,48.45828626584395,34.93543431627585,7.398368452312407,-0.04172037278875395
2017-06-22 00:45:00,41.844446592588746,35.93270189078547,48.11741147314331,34.94474068723417,6.938120845057653,-0.038414939703077994
2017-06-22 00:50:00,41.393057476502285,35.24519636265047,47.58016455615174,34.95404705819252,6.474077705677067,-0.03506728736729991
2017-06-22 00:55:00,40.938748644558615,35.05697856687877,47.34874064612831,34.96335342915084,6.007072767581764,-0.031677552173992554
2017-06-22 01:00:00,40.48237205758744,34.73363875286147,46.3116772152493,34.97265980010917,5.537958131990554,-0.028245874512282915
2017-06-22 01:05:00,40.02479410498133,33.82761580106583,45.842694145633764,34.98196617106749,5.067600332662615,-0.024772398748771678
2017-06-22 01:10:00,39.56689153054744,33.66041188265637,45.59120972581848,34.99127254202584,4.596876261755478,-0.02125727323387754
2017-06-22 01:15:00,39.109547243776696,32.97196856938961,45.247042048087955,35.00057891298416,4.126668981052586,-0.017700650260048967
2017-06-22 01:20:00,38.65364605469512,32.75877299574032,44.91263822204779,35.00988528394251,3.657863456845154,-0.014102686092538957
2017-06-22 01:25:00,38.20007034730907,32.04964175739155,44.546680128897066,35.01919165490083,3.1913422333329686,-0.01046354092472682
2017-06-22 01:30:00,37.749695735386204,31.444284258760828,43.58933207694904,35.02849802585918,2.727981088399492,-0.0067833788724683585
2017-06-22 01:35:00,37.30338672049075,31.15161298645594,43.19277874279242,35.0378043968175,2.268644691648525,-0.00306236797527862
2017-06-22 01:40:00,36.861992387733345,30.989713882889603,42.73726315622384,35.04711076777585,1.8141823001233879,0.0006993198341063941
2017-06-22 01:45:00,36.42634216731286,30.754596888276993,42.43745921067564,35.05641713873415,1.3654235198523355,0.0045015087263758176
2017-06-22 01:50:00,35.99724168986339,29.783325514086062,41.98481550033249,35.065723509692496,0.9231741611572876,0.008344019013604268
2017-06-22 01:55:00,35.575468769294055,29.482703043722967,41.79370291367952,35.07502988065082,0.4882122215143249,0.01222666712891487
2017-06-22 02:00:00,35.16176953166976,28.495035523057545,40.755367474281165,35.084336251609166,0.0612840143762124,0.016149265684383244
2017-06-22 02:05:00,34.75685472998928,28.46404555028653,41.127930432600216,35.09364262256751,-0.35689951601559883,0.02011162343737148
2017-06-22 02:10:00,34.36139625713832,28.290195245936648,40.80790193911105,35.102948993525835,-0.7656662817264078,0.024113545338886315
2017-06-22 02:15:00,33.976023890306884,27.729649752772165,39.65513751586844,35.112255364484184,-1.1643863067190292,0.02815483254172853
2017-06-22 02:20:00,33.60132228432181,27.5128825577068,39.708068428608485,35.121561735442505,-1.5524747335279487,0.03223528240725591
2017-06-22 02:25:00,33.23782823901581,27.147059498569334,39.28803586098526,35.130868106400804,-1.9293945559204693,0.03635468853547446
2017-06-22 02:30:00,32.886028254249844,26.863591947011187,38.81849397482383,35.14017447735915,-2.2946590638745783,0.04051284076526957
2017-06-22 02:35:00,32.546356392877684,26.724073113283847,38.447049253571286,35.149480848317495,-2.647833980650722,0.04470952521091156
2017-06-22 02:40:00,32.219192465319395,26.025346815226072,38.052396755460805,35.15878721927582,-2.988539278201136,0.048944524244705356
2017-06-22 02:45:00,31.904860545037305,26.1116603346835,37.92058002901476,35.168093590234164,-3.3164506617668037,0.05321761656994376
2017-06-22 02:50:00,31.60362783184646,25.378011871815414,37.674738909666935,35.17739996119249,-3.631300706524403,0.05752857717836881
2017-06-22 02:55:00,31.315703859840177,25.467244713217347,37.97302010506749,35.186706332150834,-3.9328796497207668,0.06187717741010907
2017-06-22 03:00:00,31.041240064636014,24.96647909002431,36.90597690953851,35.19601270310916,-4.221035823426834,0.06626318495368765
2017-06-22 03:05:00,30.780329705095784,25.028863289479858,36.75635202733343,35.20531907406748,-4.495675732833678,0.07068636386198024
2017-06-22 03:10:00,30.533008142765844,24.644475348417455,36.86149621039544,35.21462544502581,-4.756763776842852,0.07514647458288673
2017-06-22 03:15:00,30.299253474874167,23.99006743420616,36.454693204001295,35.22393181598415,-5.004321615081368,0.07964327397138296
2017-06-22 03:20:00,30.078987514593805,24.081282928284345,36.098271968008596,35.23323818694248,-5.238427187669224,0.08417651532055052
2017-06-22 03:25:00,29.87207711335252,23.542625321711746,35.79785538304478,35.24254455790082,-5.459213392892015,0.08874594834371341
2017-06-22 03:30:00,29.6783358095298,23.33250164138941,35.63517485675807,35.25185092885915,-5.666866438589288,0.09335131925993675
2017-06-22 03:35:00,29.497525797798545,24.12338602686503,35.38940597677554,35.26115729981749,-5.861623872769424,0.09799237075047934
2017-06-22 03:40:00,29.32936019701856,23.27541684330082,35.69299570011891,35.27046367077582,-6.043772315771724,0.10266884201446598
2017-06-22 03:45:00,29.17350560427412,23.1495560489597,34.784549484485545,35.27977004173417,-6.213644906235242,0.10738046877519407
2017-06-22 03:50:00,29.029584913404936,22.904678881004966,35.18742068068639,35.28907641269247,-6.371618482608194,0.11212698332066347
2017-06-22 03:55:00,28.897180378949336,22.998923697025806,34.9284935152508,35.29838278365081,-6.5181105192019375,0.11690811450046534
2017-06-22 04:00:00,28.77583690051638,23.14974449754186,34.96806090564058,35.307689154609136,-6.653575841861401,0.12172358776864498
2017-06-22 04:05:00,28.665065505018106,22.61384816324524,34.74518155574952,35.31699552556748,-6.7785031457363045,0.12657312518693153
2017-06-22 04:10:00,28.564347000666594,22.65389654188088,34.19726683090353,35.326301896525806,-6.893411341318859,0.13145644545964966
2017-06-22 04:15:00,28.473135775241943,22.461705702523844,34.47383627458457,35.33560826748415,-6.998845756211396,0.1363732639691903
2017-06-22 04:20:00,28.390863713152775,22.197984385578554,34.468527492346865,35.344914638442496,-7.095374218054928,0.1413232927652051
2017-06-22 04:25:00,28.316944199682492,22.336453717258237,34.351830253005474,35.354221009400824,-7.183583050337948,0.14630624061961597
2017-06-22 04:30:00,28.25077618662946,22.10481765267477,34.37698390317817,35.36352738035912,-7.264073006761016,0.15132181303135178
2017-06-22 04:35:00,28.19174828796982,21.87651559397675,34.513619914681804,35.372833751317465,-7.337455175606953,0.15636971225930685
2017-06-22 04:40:00,28.13924287741111,22.282759503031986,34.31843421465012,35.382140122275814,-7.404346882210539,0.1614496373458343
2017-06-22 04:45:00,28.092640158339538,21.90377315212448,34.421803307285984,35.391446493234135,-7.465367619026782,0.1665612841321864
2017-06-22 04:50:00,28.051322177262897,22.099004340044917,34.1324010980013,35.400752864192484,-7.521135032235737,0.17170434530615217
2017-06-22 04:55:00,28.01467675317829,22.01983889754542,34.133138844410716,35.410059235150804,-7.572260992366729,0.17687851039421507
2017-06-22 05:00:00,27.982101294378044,22.01816870546602,34.19938476941932,35.41936560610915,-7.619347777559927,0.18208346582881824
2017-06-22 05:05:00,27.953006477741578,22.32680746130304,34.148651990540905,35.428671977067474,-7.662984394249781,0.1873188949238873
2017-06-22 05:10:00,27.926819763951436,21.372787297351316,34.24738890909207,35.43797834802582,-7.7037430620185186,0.19258447794413253
2017-06-22 05:15:00,27.902988725680885,21.475540358422506,33.42422877534388,35.44728471898412,-7.742175885411822,0.19787989210858473
2017-06-22 05:20:00,27.880984166214542,21.433545829236465,34.298485080562344,35.45659108994247,-7.778811735349841,0.20320481162191226
2017-06-22 05:25:00,27.860303007854355,21.748708621472968,34.42579830254748,35.46589746090079,-7.814153360755205,0.20855890770877178
